,Unnamed: 0,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour,time_of_day
14320,14320,1424,24.5,24.5,52.5,12.0,scattered clouds,0.0,0.0,summer,2016,August,26,11,Morning
14321,14321,1848,24.5,24.5,52.5,9.0,scattered clouds,0.0,0.0,summer,2016,August,26,12,Afternoon
14322,14322,1968,25.0,25.0,45.5,8.0,Clear,0.0,0.0,summer,2016,August,26,13,Afternoon
14323,14323,1932,26.0,26.0,40.5,11.5,Clear,0.0,0.0,summer,2016,August,26,14,Afternoon
14324,14324,2247,26.5,26.0,31.5,14.0,Clear,0.0,0.0,summer,2016,August,26,15,Afternoon
14325,14325,2895,27.0,26.0,26.0,13.0,Clear,0.0,0.0,summer,2016,August,26,16,Afternoon
14326,14326,4186,27.0,26.0,27.0,13.0,Clear,0.0,0.0,summer,2016,August,26,17,Afternoon
14327,14327,3453,26.5,25.5,26.0,9.0,Clear,0.0,0.0,summer,2016,August,26,18,Evening
14328,14328,2447,25.5,25.5,35.0,8.0,Clear,0.0,0.0,summer,2016,August,26,19,Evening
14329,14329,1634,24.0,23.5,40.0,10.0,Clear,0.0,0.0,summer,2016,August,26,20,Evening
14330,14330,1199,22.5,22.0,47.0,9.0,Clear,0.0,0.0,summer,2016,August,26,21,Evening
14331,14331,1040,21.5,21.0,48.5,6.5,Clear,0.0,0.0,summer,2016,August,26,22,Evening
14332,14332,815,21.0,21.0,50.0,8.0,Clear,0.0,0.0,summer,2016,August,26,23,Evening
14333,14333,631,20.0,20.0,53.0,5.0,Clear,0.0,1.0,summer,2016,August,27,0,MidNight
14334,14334,542,19.0,19.0,56.0,6.0,Clear,0.0,1.0,summer,2016,August,27,1,MidNight
14335,14335,349,18.5,18.5,64.0,6.5,Clear,0.0,1.0,summer,2016,August,27,2,MidNight
14336,14336,233,17.0,17.0,75.0,6.0,Clear,0.0,1.0,summer,2016,August,27,3,MidNight
14337,14337,161,17.0,17.0,77.0,6.0,scattered clouds,0.0,1.0,summer,2016,August,27,4,MidNight
14338,14338,130,17.0,17.0,83.0,7.0,scattered clouds,0.0,1.0,summer,2016,August,27,5,MidNight
14339,14339,160,18.0,18.0,85.5,7.5,Clear,0.0,1.0,summer,2016,August,27,6,Morning
14340,14340,341,18.5,18.5,83.0,14.0,Clear,0.0,1.0,summer,2016,August,27,7,Morning
14341,14341,581,21.0,21.0,69.0,19.0,Clear,0.0,1.0,summer,2016,August,27,8,Morning
14342,14342,1026,21.5,21.5,67.0,22.0,Clear,0.0,1.0,summer,2016,August,27,9,Morning
14343,14343,1485,23.0,23.0,65.0,22.0,Clear,0.0,1.0,summer,2016,August,27,10,Morning
14344,14344,1816,24.0,24.0,61.0,25.0,Clear,0.0,1.0,summer,2016,August,27,11,Morning
14345,14345,2301,24.5,24.5,59.0,28.0,Clear,0.0,1.0,summer,2016,August,27,12,Afternoon
14346,14346,2431,25.0,25.0,57.0,27.0,Clear,0.0,1.0,summer,2016,August,27,13,Afternoon
14347,14347,2533,24.0,24.0,61.0,30.0,scattered clouds,0.0,1.0,summer,2016,August,27,14,Afternoon
14348,14348,2641,22.5,22.5,67.0,30.5,Rain,0.0,1.0,summer,2016,August,27,15,Afternoon
14349,14349,2822,23.5,23.5,63.0,28.5,Clear,0.0,1.0,summer,2016,August,27,16,Afternoon
14350,14350,2834,23.0,23.0,67.0,19.5,scattered clouds,0.0,1.0,summer,2016,August,27,17,Afternoon
14351,14351,2565,23.0,23.0,69.0,15.0,scattered clouds,0.0,1.0,summer,2016,August,27,18,Evening
14352,14352,2192,22.5,22.5,71.0,11.0,Clear,0.0,1.0,summer,2016,August,27,19,Evening
14353,14353,1478,22.0,22.0,75.5,8.0,Clear,0.0,1.0,summer,2016,August,27,20,Evening
14354,14354,1158,22.0,22.0,78.0,6.5,Clear,0.0,1.0,summer,2016,August,27,21,Evening
14355,14355,904,22.0,22.0,75.5,8.5,Clear,0.0,1.0,summer,2016,August,27,22,Evening
14356,14356,874,21.5,21.5,80.5,6.5,Clear,0.0,1.0,summer,2016,August,27,23,Evening
14357,14357,775,21.0,21.0,83.0,9.0,Clear,0.0,1.0,summer,2016,August,28,0,MidNight
14358,14358,566,21.0,21.0,78.0,11.0,Broken clouds,0.0,1.0,summer,2016,August,28,1,MidNight
14359,14359,386,21.0,21.0,78.0,11.0,Cloudy,0.0,1.0,summer,2016,August,28,2,MidNight
14360,14360,297,20.5,20.5,80.5,16.0,Broken clouds,0.0,1.0,summer,2016,August,28,3,MidNight
14361,14361,206,19.5,19.5,80.5,17.5,Broken clouds,0.0,1.0,summer,2016,August,28,4,MidNight
14362,14362,147,18.0,18.0,78.0,19.0,Clear,0.0,1.0,summer,2016,August,28,5,MidNight
14363,14363,146,18.0,18.0,80.5,20.5,Broken clouds,0.0,1.0,summer,2016,August,28,6,Morning
14364,14364,237,18.0,18.0,83.0,17.0,Broken clouds,0.0,1.0,summer,2016,August,28,7,Morning
14365,14365,442,19.0,19.0,78.0,16.0,Clear,0.0,1.0,summer,2016,August,28,8,Morning
14366,14366,741,20.0,20.0,71.0,20.0,Broken clouds,0.0,1.0,summer,2016,August,28,9,Morning
14367,14367,1119,21.0,21.0,66.5,19.5,Broken clouds,0.0,1.0,summer,2016,August,28,10,Morning
14368,14368,1449,20.0,20.0,73.5,18.5,Rain,0.0,1.0,summer,2016,August,28,11,Morning
14369,14369,1828,21.5,21.5,65.0,24.0,Rain,0.0,1.0,summer,2016,August,28,12,Afternoon
14370,14370,1492,21.5,21.5,67.5,22.5,Rain,0.0,1.0,summer,2016,August,28,13,Afternoon
14371,14371,1853,21.0,21.0,66.5,26.0,scattered clouds,0.0,1.0,summer,2016,August,28,14,Afternoon
14372,14372,2119,22.0,22.0,63.0,25.0,Broken clouds,0.0,1.0,summer,2016,August,28,15,Afternoon
14373,14373,2219,21.5,21.5,67.0,25.0,Broken clouds,0.0,1.0,summer,2016,August,28,16,Afternoon
14374,14374,2042,21.0,21.0,66.5,24.0,Broken clouds,0.0,1.0,summer,2016,August,28,17,Afternoon
14375,14375,2073,20.5,20.5,71.0,23.0,scattered clouds,0.0,1.0,summer,2016,August,28,18,Evening
14376,14376,1777,20.0,20.0,73.0,19.0,scattered clouds,0.0,1.0,summer,2016,August,28,19,Evening
14377,14377,1365,19.5,19.5,75.5,15.0,scattered clouds,0.0,1.0,summer,2016,August,28,20,Evening
14378,14378,919,19.0,19.0,78.0,14.0,Broken clouds,0.0,1.0,summer,2016,August,28,21,Evening
14379,14379,926,18.0,18.0,83.0,13.0,scattered clouds,0.0,1.0,summer,2016,August,28,22,Evening
14380,14380,725,18.0,18.0,83.0,12.0,scattered clouds,0.0,1.0,summer,2016,August,28,23,Evening
14381,14381,726,18.5,18.5,83.0,9.0,Broken clouds,1.0,0.0,summer,2016,August,29,0,MidNight
14382,14382,476,18.5,18.5,83.0,10.0,Broken clouds,1.0,0.0,summer,2016,August,29,1,MidNight
14383,14383,327,18.0,18.0,83.0,12.0,Broken clouds,1.0,0.0,summer,2016,August,29,2,MidNight
14384,14384,264,17.0,17.0,83.0,8.0,scattered clouds,1.0,0.0,summer,2016,August,29,3,MidNight
14385,14385,170,16.0,16.0,85.5,8.0,scattered clouds,1.0,0.0,summer,2016,August,29,4,MidNight
14386,14386,122,16.0,16.0,83.0,11.0,Cloudy,1.0,0.0,summer,2016,August,29,5,MidNight
14387,14387,188,16.0,16.0,83.0,9.0,Broken clouds,1.0,0.0,summer,2016,August,29,6,Morning
14388,14388,286,16.5,16.5,78.0,7.0,scattered clouds,1.0,0.0,summer,2016,August,29,7,Morning
14389,14389,531,17.5,17.5,75.0,5.5,scattered clouds,1.0,0.0,summer,2016,August,29,8,Morning
14390,14390,876,18.5,18.5,70.5,10.0,scattered clouds,1.0,0.0,summer,2016,August,29,9,Morning
14391,14391,1440,19.5,19.5,66.0,14.0,scattered clouds,1.0,0.0,summer,2016,August,29,10,Morning
14392,14392,1949,20.0,20.0,64.0,10.0,scattered clouds,1.0,0.0,summer,2016,August,29,11,Morning
14393,14393,2464,20.0,20.0,60.0,9.0,scattered clouds,1.0,0.0,summer,2016,August,29,12,Afternoon
14394,14394,2853,21.5,21.5,56.5,7.0,scattered clouds,1.0,0.0,summer,2016,August,29,13,Afternoon
14395,14395,3100,22.0,22.0,53.0,8.0,scattered clouds,1.0,0.0,summer,2016,August,29,14,Afternoon
14396,14396,3075,22.5,22.5,50.0,6.0,scattered clouds,1.0,0.0,summer,2016,August,29,15,Afternoon
14397,14397,3090,23.0,23.0,45.5,5.5,scattered clouds,1.0,0.0,summer,2016,August,29,16,Afternoon
14398,14398,3094,23.0,23.0,44.0,15.0,Clear,1.0,0.0,summer,2016,August,29,17,Afternoon
14399,14399,2802,23.0,22.5,42.5,13.0,Clear,1.0,0.0,summer,2016,August,29,18,Evening
14400,14400,2303,22.5,21.5,42.5,10.0,Clear,1.0,0.0,summer,2016,August,29,19,Evening
14401,14401,1540,21.0,21.0,50.0,5.0,Clear,1.0,0.0,summer,2016,August,29,20,Evening
14402,14402,1105,19.5,19.5,58.0,2.0,Clear,1.0,0.0,summer,2016,August,29,21,Evening
14403,14403,837,19.0,19.0,64.0,4.0,Clear,1.0,0.0,summer,2016,August,29,22,Evening
14404,14404,558,18.5,18.5,66.0,2.0,Clear,1.0,0.0,summer,2016,August,29,23,Evening
14405,14405,329,17.0,17.0,72.5,4.0,Clear,0.0,0.0,summer,2016,August,30,0,MidNight
14406,14406,207,17.0,17.0,66.0,6.5,Clear,0.0,0.0,summer,2016,August,30,1,MidNight
14407,14407,146,16.5,16.5,66.0,5.0,Clear,0.0,0.0,summer,2016,August,30,2,MidNight
14408,14408,86,16.0,16.0,68.0,6.0,Clear,0.0,0.0,summer,2016,August,30,3,MidNight
14409,14409,77,16.0,16.0,70.0,7.0,Clear,0.0,0.0,summer,2016,August,30,4,MidNight
14410,14410,164,16.0,16.0,72.0,6.0,Clear,0.0,0.0,summer,2016,August,30,5,MidNight
14411,14411,725,15.5,15.5,74.5,9.0,Clear,0.0,0.0,summer,2016,August,30,6,Morning
14412,14412,2276,16.0,16.0,74.5,9.0,Clear,0.0,0.0,summer,2016,August,30,7,Morning
14413,14413,4298,18.0,18.0,68.5,7.0,Clear,0.0,0.0,summer,2016,August,30,8,Morning
14414,14414,2030,20.5,20.5,58.5,6.0,Clear,0.0,0.0,summer,2016,August,30,9,Morning
14415,14415,1118,23.0,23.0,45.5,7.5,Clear,0.0,0.0,summer,2016,August,30,10,Morning
14416,14416,1297,24.5,24.5,38.5,11.0,Clear,0.0,0.0,summer,2016,August,30,11,Morning
14417,14417,1704,25.0,25.0,36.0,12.0,Clear,0.0,0.0,summer,2016,August,30,12,Afternoon
14418,14418,1802,25.5,25.5,35.0,9.0,Clear,0.0,0.0,summer,2016,August,30,13,Afternoon
14419,14419,1868,26.0,26.0,34.0,11.0,Clear,0.0,0.0,summer,2016,August,30,14,Afternoon
14420,14420,1895,26.5,26.5,33.0,9.0,Clear,0.0,0.0,summer,2016,August,30,15,Afternoon
14421,14421,2611,26.0,26.0,35.5,9.0,Clear,0.0,0.0,summer,2016,August,30,16,Afternoon
14422,14422,4889,25.5,25.5,39.5,12.0,Clear,0.0,0.0,summer,2016,August,30,17,Afternoon
14423,14423,4703,24.5,24.5,43.0,13.0,Clear,0.0,0.0,summer,2016,August,30,18,Evening
14424,14424,3006,23.0,23.0,50.0,14.0,Clear,0.0,0.0,summer,2016,August,30,19,Evening
14425,14425,1787,22.0,22.0,53.0,11.0,Clear,0.0,0.0,summer,2016,August,30,20,Evening
14426,14426,1124,20.5,20.5,56.5,10.0,Clear,0.0,0.0,summer,2016,August,30,21,Evening
14427,14427,817,20.0,20.0,60.0,7.0,Clear,0.0,0.0,summer,2016,August,30,22,Evening
14428,14428,514,18.5,18.5,66.0,6.5,Clear,0.0,0.0,summer,2016,August,30,23,Evening
14429,14429,372,18.0,18.0,68.0,6.0,Clear,0.0,0.0,summer,2016,August,31,0,MidNight
14430,14430,221,17.5,17.5,70.5,6.5,Clear,0.0,0.0,summer,2016,August,31,1,MidNight
14431,14431,94,17.0,17.0,73.0,6.5,Clear,0.0,0.0,summer,2016,August,31,2,MidNight
14432,14432,84,17.0,17.0,73.0,6.5,Clear,0.0,0.0,summer,2016,August,31,3,MidNight
14433,14433,69,16.5,16.5,72.5,6.5,Clear,0.0,0.0,summer,2016,August,31,4,MidNight
14434,14434,143,16.0,16.0,77.0,8.0,Clear,0.0,0.0,summer,2016,August,31,5,MidNight
14435,14435,836,16.0,16.0,72.0,11.0,Clear,0.0,0.0,summer,2016,August,31,6,Morning
14436,14436,2697,17.0,17.0,68.0,12.0,Clear,0.0,0.0,summer,2016,August,31,7,Morning
14437,14437,4807,18.0,18.0,64.0,12.0,Clear,0.0,0.0,summer,2016,August,31,8,Morning
14438,14438,2192,20.0,20.0,56.0,17.0,Clear,0.0,0.0,summer,2016,August,31,9,Morning
14439,14439,1208,20.5,20.5,56.5,16.0,Clear,0.0,0.0,summer,2016,August,31,10,Morning
14440,14440,1189,21.0,21.0,55.0,22.5,scattered clouds,0.0,0.0,summer,2016,August,31,11,Morning
14441,14441,1644,22.0,22.0,50.0,22.0,scattered clouds,0.0,0.0,summer,2016,August,31,12,Afternoon
14442,14442,1683,23.5,23.5,48.5,20.0,Clear,0.0,0.0,summer,2016,August,31,13,Afternoon
14443,14443,1604,23.5,23.5,50.0,20.5,scattered clouds,0.0,0.0,summer,2016,August,31,14,Afternoon
14444,14444,1829,23.0,23.0,53.0,19.5,Broken clouds,0.0,0.0,summer,2016,August,31,15,Afternoon
14445,14445,2376,23.0,23.0,57.0,19.5,Broken clouds,0.0,0.0,summer,2016,August,31,16,Afternoon
14446,14446,4522,23.0,23.0,57.0,17.5,scattered clouds,0.0,0.0,summer,2016,August,31,17,Afternoon
14447,14447,4656,23.0,23.0,57.0,17.0,scattered clouds,0.0,0.0,summer,2016,August,31,18,Evening
14448,14448,2750,22.0,22.0,65.0,21.5,scattered clouds,0.0,0.0,summer,2016,August,31,19,Evening
14449,14449,1515,21.0,21.0,69.0,23.0,scattered clouds,0.0,0.0,summer,2016,August,31,20,Evening
14450,14450,1134,20.0,20.0,71.0,19.0,scattered clouds,0.0,0.0,summer,2016,August,31,21,Evening
14451,14451,853,19.0,19.0,64.0,19.5,Clear,0.0,0.0,summer,2016,August,31,22,Evening
14452,14452,511,18.0,18.0,68.0,18.5,Clear,0.0,0.0,summer,2016,August,31,23,Evening
14453,14453,322,18.0,18.0,68.0,15.0,Clear,0.0,0.0,fall,2016,September,1,0,MidNight
14454,14454,186,17.0,17.0,73.0,16.0,Clear,0.0,0.0,fall,2016,September,1,1,MidNight
14455,14455,89,16.5,16.5,75.0,16.0,Clear,0.0,0.0,fall,2016,September,1,2,MidNight
14456,14456,56,16.0,16.0,74.5,11.0,scattered clouds,0.0,0.0,fall,2016,September,1,3,MidNight
14457,14457,64,16.0,16.0,77.0,12.0,scattered clouds,0.0,0.0,fall,2016,September,1,4,MidNight
14458,14458,133,15.0,15.0,82.0,11.0,scattered clouds,0.0,0.0,fall,2016,September,1,5,MidNight
14459,14459,811,15.0,15.0,82.0,12.0,scattered clouds,0.0,0.0,fall,2016,September,1,6,Morning
14460,14460,2663,16.0,16.0,77.0,11.0,scattered clouds,0.0,0.0,fall,2016,September,1,7,Morning
14461,14461,4631,16.5,16.5,75.0,9.0,scattered clouds,0.0,0.0,fall,2016,September,1,8,Morning
14462,14462,2365,18.0,18.0,68.0,6.5,scattered clouds,0.0,0.0,fall,2016,September,1,9,Morning
14463,14463,1252,19.5,19.5,62.0,12.0,scattered clouds,0.0,0.0,fall,2016,September,1,10,Morning
14464,14464,1205,21.0,21.0,57.0,15.0,Clear,0.0,0.0,fall,2016,September,1,11,Morning
14465,14465,1723,21.0,21.0,51.5,14.0,scattered clouds,0.0,0.0,fall,2016,September,1,12,Afternoon
14466,14466,1784,22.5,22.0,45.5,12.0,scattered clouds,0.0,0.0,fall,2016,September,1,13,Afternoon
14467,14467,1734,22.5,22.0,45.5,13.0,scattered clouds,0.0,0.0,fall,2016,September,1,14,Afternoon
14468,14468,1897,23.5,23.5,44.0,14.0,Clear,0.0,0.0,fall,2016,September,1,15,Afternoon
14469,14469,2549,24.0,24.0,41.0,14.0,Clear,0.0,0.0,fall,2016,September,1,16,Afternoon
14470,14470,4573,23.5,23.0,41.0,16.0,Clear,0.0,0.0,fall,2016,September,1,17,Afternoon
14471,14471,4690,23.0,23.0,44.0,18.0,Clear,0.0,0.0,fall,2016,September,1,18,Evening
14472,14472,2776,22.5,22.5,50.0,17.0,Clear,0.0,0.0,fall,2016,September,1,19,Evening
14473,14473,1672,20.5,20.5,62.0,17.0,Clear,0.0,0.0,fall,2016,September,1,20,Evening
14474,14474,1156,19.0,19.0,68.0,17.0,Clear,0.0,0.0,fall,2016,September,1,21,Evening
14475,14475,939,18.5,18.5,68.0,18.0,Clear,0.0,0.0,fall,2016,September,1,22,Evening
14476,14476,2709,21.0,21.0,57.0,24.0,scattered clouds,0.0,1.0,fall,2016,September,3,12,Afternoon
14477,14477,2382,20.0,20.0,64.0,24.0,Cloudy,0.0,1.0,fall,2016,September,3,13,Afternoon
14478,14478,2528,20.0,20.0,64.0,19.0,Rain,0.0,1.0,fall,2016,September,3,14,Afternoon
14479,14479,2663,21.0,21.0,60.0,26.0,scattered clouds,0.0,1.0,fall,2016,September,3,15,Afternoon
14480,14480,1728,21.0,21.0,64.0,26.0,Rain,0.0,1.0,fall,2016,September,3,16,Afternoon
14481,14481,583,19.0,19.0,73.0,20.0,Rain,0.0,1.0,fall,2016,September,3,17,Afternoon
14482,14482,503,18.0,18.0,83.0,20.0,Rain,0.0,1.0,fall,2016,September,3,18,Evening
14483,14483,669,18.0,18.0,88.0,20.0,Rain,0.0,1.0,fall,2016,September,3,19,Evening
14484,14484,408,18.0,18.0,88.0,28.0,Rain,0.0,1.0,fall,2016,September,3,20,Evening
14485,14485,354,19.0,19.0,88.0,19.0,Rain,0.0,1.0,fall,2016,September,3,21,Evening
14486,14486,355,19.0,19.0,88.0,17.0,Rain,0.0,1.0,fall,2016,September,3,22,Evening
14487,14487,383,19.0,19.0,88.0,20.0,scattered clouds,0.0,1.0,fall,2016,September,3,23,Evening
14488,14488,416,19.0,19.0,88.0,19.0,scattered clouds,0.0,1.0,fall,2016,September,4,0,MidNight
14489,14489,402,19.0,19.0,83.0,20.0,Broken clouds,0.0,1.0,fall,2016,September,4,1,MidNight
14490,14490,269,19.0,19.0,88.0,19.0,Rain,0.0,1.0,fall,2016,September,4,2,MidNight
14491,14491,231,19.0,19.0,83.0,24.0,scattered clouds,0.0,1.0,fall,2016,September,4,3,MidNight
14492,14492,101,19.0,19.0,78.0,22.0,Broken clouds,0.0,1.0,fall,2016,September,4,4,MidNight
14493,14493,120,18.0,18.0,64.0,35.0,scattered clouds,0.0,1.0,fall,2016,September,4,5,MidNight
14494,14494,109,17.0,17.0,68.0,26.0,Broken clouds,0.0,1.0,fall,2016,September,4,6,Morning
14495,14495,240,17.0,17.0,73.0,26.0,Cloudy,0.0,1.0,fall,2016,September,4,7,Morning
14496,14496,466,17.0,17.0,73.0,24.0,Broken clouds,0.0,1.0,fall,2016,September,4,8,Morning
14497,14497,824,18.0,18.0,68.0,30.0,Broken clouds,0.0,1.0,fall,2016,September,4,9,Morning
14498,14498,1416,18.5,18.5,70.5,28.0,Broken clouds,0.0,1.0,fall,2016,September,4,10,Morning
14499,14499,1812,19.0,19.0,68.0,25.0,Broken clouds,0.0,1.0,fall,2016,September,4,11,Morning
14500,14500,2243,19.5,19.5,64.0,24.0,Broken clouds,0.0,1.0,fall,2016,September,4,12,Afternoon
14501,14501,2425,20.0,20.0,58.0,30.5,Broken clouds,0.0,1.0,fall,2016,September,4,13,Afternoon
14502,14502,2368,20.0,20.0,60.0,28.0,Broken clouds,0.0,1.0,fall,2016,September,4,14,Afternoon
14503,14503,2370,20.0,20.0,60.0,26.0,Broken clouds,0.0,1.0,fall,2016,September,4,15,Afternoon
14504,14504,2346,20.0,20.0,62.0,25.0,Broken clouds,0.0,1.0,fall,2016,September,4,16,Afternoon
14505,14505,2184,20.0,20.0,62.0,22.0,Broken clouds,0.0,1.0,fall,2016,September,4,17,Afternoon
14506,14506,2065,20.0,20.0,60.0,19.5,scattered clouds,0.0,1.0,fall,2016,September,4,18,Evening
14507,14507,1675,19.5,19.5,64.0,20.5,Clear,0.0,1.0,fall,2016,September,4,19,Evening
14508,14508,1191,19.0,19.0,68.0,22.0,Clear,0.0,1.0,fall,2016,September,4,20,Evening
14509,14509,1127,19.0,19.0,68.0,17.0,scattered clouds,0.0,1.0,fall,2016,September,4,21,Evening
14510,14510,664,18.0,18.0,73.0,15.0,scattered clouds,0.0,1.0,fall,2016,September,4,22,Evening
14511,14511,448,18.0,18.0,73.0,14.0,Rain,0.0,1.0,fall,2016,September,4,23,Evening
14512,14512,214,17.5,17.5,75.0,13.0,Rain,0.0,0.0,fall,2016,September,5,0,MidNight
14513,14513,115,17.0,17.0,77.0,14.0,Rain,0.0,0.0,fall,2016,September,5,1,MidNight
14514,14514,61,16.0,16.0,85.5,11.0,Rain,0.0,0.0,fall,2016,September,5,2,MidNight
14515,14515,37,16.0,16.0,88.0,9.0,Rain,0.0,0.0,fall,2016,September,5,3,MidNight
14516,14516,52,16.0,16.0,88.0,8.0,Rain,0.0,0.0,fall,2016,September,5,4,MidNight
14517,14517,110,16.0,16.0,88.0,6.5,Rain,0.0,0.0,fall,2016,September,5,5,MidNight
14518,14518,456,15.0,15.0,91.0,8.0,Rain,0.0,0.0,fall,2016,September,5,6,Morning
14519,14519,1114,15.5,15.5,91.0,8.0,Rain,0.0,0.0,fall,2016,September,5,7,Morning
14520,14520,2626,15.5,15.5,91.0,7.5,Rain,0.0,0.0,fall,2016,September,5,8,Morning
14521,14521,1487,16.0,16.0,94.0,7.5,Rain,0.0,0.0,fall,2016,September,5,9,Morning
14522,14522,874,17.0,17.0,88.0,10.0,Broken clouds,0.0,0.0,fall,2016,September,5,10,Morning
14523,14523,765,17.5,17.5,88.0,8.0,Broken clouds,0.0,0.0,fall,2016,September,5,11,Morning
14524,14524,1121,19.0,19.0,83.0,9.0,Broken clouds,0.0,0.0,fall,2016,September,5,12,Afternoon
14525,14525,1291,20.5,20.5,78.0,6.5,Broken clouds,0.0,0.0,fall,2016,September,5,13,Afternoon
14526,14526,1247,21.5,21.5,75.5,7.5,Broken clouds,0.0,0.0,fall,2016,September,5,14,Afternoon
14527,14527,1397,22.0,22.0,73.0,12.0,Broken clouds,0.0,0.0,fall,2016,September,5,15,Afternoon
14528,14528,2025,22.0,22.0,73.0,13.0,Broken clouds,0.0,0.0,fall,2016,September,5,16,Afternoon
14529,14529,4014,22.5,22.5,73.5,12.0,Broken clouds,0.0,0.0,fall,2016,September,5,17,Afternoon
14530,14530,3725,23.0,23.0,74.0,10.0,Broken clouds,0.0,0.0,fall,2016,September,5,18,Evening
14531,14531,2179,23.0,23.0,74.0,10.0,Cloudy,0.0,0.0,fall,2016,September,5,19,Evening
14532,14532,1200,22.0,22.0,83.0,10.0,Broken clouds,0.0,0.0,fall,2016,September,5,20,Evening
14533,14533,799,22.0,22.0,83.0,9.0,Broken clouds,0.0,0.0,fall,2016,September,5,21,Evening
14534,14534,603,22.0,22.0,83.0,7.0,Broken clouds,0.0,0.0,fall,2016,September,5,22,Evening
14535,14535,361,22.0,22.0,83.0,10.0,Broken clouds,0.0,0.0,fall,2016,September,5,23,Evening
14536,14536,190,22.0,22.0,83.0,15.0,Broken clouds,0.0,0.0,fall,2016,September,6,0,MidNight
14537,14537,170,21.5,21.5,85.5,11.0,Cloudy,0.0,0.0,fall,2016,September,6,1,MidNight
14538,14538,90,21.0,21.0,88.0,13.0,Broken clouds,0.0,0.0,fall,2016,September,6,2,MidNight
14539,14539,51,21.0,21.0,88.0,11.0,Cloudy,0.0,0.0,fall,2016,September,6,3,MidNight
14540,14540,58,21.0,21.0,88.0,13.0,Broken clouds,0.0,0.0,fall,2016,September,6,4,MidNight
14541,14541,154,21.0,21.0,88.0,12.0,Cloudy,0.0,0.0,fall,2016,September,6,5,MidNight
14542,14542,823,21.0,21.0,88.0,12.0,Broken clouds,0.0,0.0,fall,2016,September,6,6,Morning
14543,14543,2670,21.0,21.0,88.0,13.0,Broken clouds,0.0,0.0,fall,2016,September,6,7,Morning
14544,14544,4787,21.0,21.0,88.0,13.0,Broken clouds,0.0,0.0,fall,2016,September,6,8,Morning
14545,14545,2333,21.5,21.5,85.5,10.0,Broken clouds,0.0,0.0,fall,2016,September,6,9,Morning
14546,14546,1076,23.0,23.0,78.0,8.0,Broken clouds,0.0,0.0,fall,2016,September,6,10,Morning
14547,14547,1126,23.5,23.5,73.5,10.0,Broken clouds,0.0,0.0,fall,2016,September,6,11,Morning
14548,14548,1488,23.0,23.0,76.0,13.0,Broken clouds,0.0,0.0,fall,2016,September,6,12,Afternoon
14549,14549,1528,23.5,23.5,71.5,9.0,Broken clouds,0.0,0.0,fall,2016,September,6,13,Afternoon
14550,14550,1510,23.5,23.5,73.5,11.0,Broken clouds,0.0,0.0,fall,2016,September,6,14,Afternoon
14551,14551,1732,24.0,24.0,69.0,11.0,Broken clouds,0.0,0.0,fall,2016,September,6,15,Afternoon
14552,14552,2264,24.0,24.0,69.0,6.0,Broken clouds,0.0,0.0,fall,2016,September,6,16,Afternoon
14553,14553,4494,24.0,24.0,69.0,7.0,Broken clouds,0.0,0.0,fall,2016,September,6,17,Afternoon
14554,14554,4626,24.0,24.0,69.0,7.0,Cloudy,0.0,0.0,fall,2016,September,6,18,Evening
14555,14555,2661,23.0,23.0,74.0,8.0,Broken clouds,0.0,0.0,fall,2016,September,6,19,Evening
14556,14556,1489,23.0,23.0,74.0,10.0,Broken clouds,0.0,0.0,fall,2016,September,6,20,Evening
14557,14557,1085,21.5,21.5,78.0,8.0,Broken clouds,0.0,0.0,fall,2016,September,6,21,Evening
14558,14558,770,20.5,20.5,80.5,8.0,Cloudy,0.0,0.0,fall,2016,September,6,22,Evening
14559,14559,454,20.0,20.0,78.0,9.0,Broken clouds,0.0,0.0,fall,2016,September,6,23,Evening
14560,14560,260,19.5,19.5,80.5,6.5,Broken clouds,0.0,0.0,fall,2016,September,7,0,MidNight
14561,14561,178,20.0,20.0,78.0,6.0,Cloudy,0.0,0.0,fall,2016,September,7,1,MidNight
14562,14562,116,20.0,20.0,78.0,7.0,Cloudy,0.0,0.0,fall,2016,September,7,2,MidNight
14563,14563,57,19.5,19.5,83.0,8.0,Cloudy,0.0,0.0,fall,2016,September,7,3,MidNight
14564,14564,59,19.0,19.0,85.5,9.0,Cloudy,0.0,0.0,fall,2016,September,7,4,MidNight
14565,14565,157,19.5,19.5,85.5,3.5,Cloudy,0.0,0.0,fall,2016,September,7,5,MidNight
14566,14566,813,19.5,19.5,85.5,6.0,Broken clouds,0.0,0.0,fall,2016,September,7,6,Morning
14567,14567,2715,20.0,20.0,83.0,6.5,Broken clouds,0.0,0.0,fall,2016,September,7,7,Morning
14568,14568,4799,20.0,20.0,83.0,7.0,Broken clouds,0.0,0.0,fall,2016,September,7,8,Morning
14569,14569,2433,20.5,20.5,83.0,9.0,Broken clouds,0.0,0.0,fall,2016,September,7,9,Morning
14570,14570,1226,21.5,21.5,80.5,11.0,Broken clouds,0.0,0.0,fall,2016,September,7,10,Morning
14571,14571,1183,23.5,23.5,69.5,10.0,scattered clouds,0.0,0.0,fall,2016,September,7,11,Morning
14572,14572,1457,25.5,26.0,59.5,11.0,scattered clouds,0.0,0.0,fall,2016,September,7,12,Afternoon
